Redwood County,16059,44.403536,-95.254241
Renville County,15730,44.723697,-94.955617
Rice County,64142,44.350943,-93.298503
Rock County,9687,43.669587,-96.263238
Roseau County,15629,48.761065,-95.82153
St. Louis County,200226,47.583852,-92.463645
Scott County,129928,44.651932,-93.534553
Sherburne County,88499,45.443171,-93.775092
Sibley County,15226,44.575734,-94.230123
Stearns County,150642,45.555235,-94.610482
Steele County,36576,44.015261,-93.220453
Stevens County,9726,45.593461,-95.992315
Swift County,9783,45.27545,-95.690398
Todd County,24895,46.066569,-94.900576
Traverse County,3558,45.76984,-96.475049
Wabasha County,21676,44.289693,-92.23334
Wadena County,13843,46.586784,-94.988331
Waseca County,19136,44.01846,-93.589844
Washington County,238136,45.037929,-92.890117
Watonwan County,11211,43.978366,-94.614128
Wilkin County,6576,46.362335,-96.476657
Winona County,51461,43.982268,-91.776708
Wright County,124700,45.175091,-93.966396
Yellow Medicine County,10438,44.715736,-95.862756
Adams County,32297,31.486218,-91.351781
Alcorn County,37057,34.886648,-88.581014
Amite County,13131,31.203933,-90.795542
Attala County,19564,33.09047,-89.588622
Benton County,8729,34.810773,-89.200029
Bolivar County,34145,33.799278,-90.884476
Calhoun County,14962,33.936634,-89.337114
Carroll County,10597,33.440795,-89.918887
Chickasaw County,17392,33.921654,-88.945808
Choctaw County,8547,33.345964,-89.251332
Claiborne County,9604,31.97281,-90.915424
Clarke County,16732,32.048448,-88.685964
Clay County,20634,33.661734,-88.783326
Coahoma County,26151,34.22867,-90.603165
Copiah County,29449,31.866915,-90.448758
Covington County,19568,31.633331,-89.548897
DeSoto County,161252,34.874266,-89.99324
Forrest County,74934,31.18858,-89.259447
Franklin County,8118,31.477798,-90.895884
George County,22578,30.855431,-88.642268
Greene County,14400,31.212846,-88.634811
Grenada County,21906,33.770031,-89.80274
Hancock County,43929,30.391437,-89.47985
Harrison County,187105,30.416536,-89.083376
Hinds County,245285,32.267923,-90.4659
Holmes County,19198,33.125942,-90.091197
Humphreys County,9375,33.132978,-90.523911
Issaquena County,1406,32.754977,-90.988552
Itawamba County,23401,34.281075,-88.363127
Jackson County,139668,30.458491,-88.619991
Jasper County,17062,32.016989,-89.11943
Jefferson County,7726,31.733633,-91.043878
Jefferson Davis County,12487,31.564734,-89.826626
Jones County,67761,31.621044,-89.167262
Kemper County,10456,32.750136,-88.625631
Lafayette County,47351,34.349298,-89.485903
Lamar County,55658,31.197135,-89.514952
Lauderdale County,80261,32.403998,-88.660449
Lawrence County,12929,31.550009,-90.10753
Leake County,23805,32.753268,-89.522568
Lee County,82910,34.288965,-88.680887
Leflore County,32317,33.54979,-90.294934
Lincoln County,34869,31.535216,-90.453566
Lowndes County,59779,33.471424,-88.439723
Madison County,95203,32.63437,-90.03416
Marion County,27088,31.230126,-89.821736
Marshall County,37144,34.76619,-89.504231
Monroe County,36989,33.89003,-88.485038
Montgomery County,10925,33.500714,-89.639625
Neshoba County,29676,32.752518,-89.119274
Newton County,21720,32.40197,-89.118412
Noxubee County,11545,33.10627,-88.565787
Oktibbeha County,47671,33.422313,-88.876151
Panola County,34707,34.365205,-89.963065
Pearl River County,55834,30.773791,-89.586831
Perry County,12250,31.169307,-88.988755
Pike County,40404,31.177517,-90.397725
Pontotoc County,29957,34.227081,-89.037239
Prentiss County,25276,34.620866,-88.52224
Quitman County,8223,34.25264,-90.290525
Rankin County,141617,32.262057,-89.946552
Scott County,28264,32.427127,-89.533209
Sharkey County,4916,32.89249,-90.827388
Simpson County,27503,31.902503,-89.917707
Smith County,16491,32.019033,-89.494973
Stone County,17786,30.790184,-89.112297
Sunflower County,29450,33.605529,-90.59509
Tallahatchie County,15378,33.955891,-90.172833
Tate County,28886,34.649553,-89.943105
Tippah County,22232,34.763618,-88.918819
Tishomingo County,19593,34.737699,-88.236067
Tunica County,10778,34.652201,-90.37177
Union County,27134,34.489101,-89.0023
Walthall County,15443,31.164492,-90.103431
Warren County,48773,32.357005,-90.851791
Washington County,51137,33.273131,-90.94443
Wayne County,20747,31.64476,-88.682057
Webster County,10253,33.612048,-89.283836
Wilkinson County,9878,31.160249,-91.325567
Winston County,19198,33.078724,-89.037391
Yalobusha County,12678,34.030669,-89.703793
Yazoo County,28065,32.765675,-90.387928
Adair County,25607,40.190666,-92.603592
Andrew County,17291,39.988863,-94.803551
Atchison County,5685,40.431846,-95.437555
Audrain County,25529,39.21448,-91.843415
Barry County,35597,36.699378,-93.834326
Barton County,12402,37.500799,-94.344089
Bates County,17049,38.257217,-94.339246
Benton County,19056,38.301036,-93.287942
Bollinger County,12363,37.318349,-90.024601
Boone County,162642,38.989657,-92.310779
Buchanan County,89201,39.660369,-94.808173
Butler County,42794,36.71518,-90.40313
Caldwell County,9424,39.658998,-93.979179
Callaway County,44332,38.835966,-91.924089
Camden County,44002,38.031995,-92.765138
Cape Girardeau County,75674,37.383882,-89.684908
Carroll County,9295,39.427375,-93.500227
Carter County,6265,36.944783,-90.945626
Cass County,99478,38.647159,-94.354242
Cedar County,13982,37.733655,-93.850014
Chariton County,7831,39.517968,-92.96162
Christian County,77422,36.969739,-93.187614
Clark County,7139,40.407275,-91.729472
Clay County,221939,39.315551,-94.421502
Clinton County,20743,39.608723,-94.395803
Cole County,75990,38.506847,-92.271404
Cooper County,17601,38.845386,-92.812323
Crawford County,24696,37.96656,-91.313933
Dade County,7883,37.43235,-93.854878
Dallas County,16777,37.683583,-93.033812
Daviess County,8433,39.962839,-93.970053
DeKalb County,12892,39.894665,-94.40719
Dent County,15657,37.60325,-91.495916
Douglas County,13684,36.946517,-92.515892
Dunklin County,31953,36.153025,-90.062254
Franklin County,101492,38.408313,-91.07341
Gasconade County,15222,38.441183,-91.50578
Gentry County,6738,40.209379,-94.40411
Greene County,275174,37.258196,-93.340641
Grundy County,10261,40.112541,-93.565054
Harrison County,8957,40.34562,-93.992582
Henry County,22272,38.386491,-93.792628
Hickory County,9627,37.9367,-93.322834
Holt County,4912,40.095724,-95.219072
Howard County,10144,39.143365,-92.695926
Howell County,40400,36.774369,-91.887368
Iron County,10630,37.62596,-90.699627
Jackson County,674158,39.007233,-94.342507
Jasper County,117404,37.200865,-94.338869
Jefferson County,218733,38.257414,-90.543138
Johnson County,52595,38.74588,-93.805999
Knox County,4131,40.136776,-92.146809
Laclede County,35571,37.65969,-92.594832
Lafayette County,33381,39.068705,-93.802639
Lawrence County,38634,37.106135,-93.833262
Lewis County,10211,40.084559,-91.728803
Lincoln County,52566,39.058568,-90.957771
Linn County,12761,39.86444,-93.108019
Livingston County,15195,39.778587,-93.548201
McDonald County,23083,36.630218,-94.343956
Macon County,15566,39.829795,-92.56434
Madison County,12226,37.473235,-90.345453
Maries County,9176,38.162615,-91.923601
Marion County,28781,39.807538,-91.635379
Mercer County,3785,40.421413,-93.567631
Miller County,24748,38.21672,-92.429871
Mississippi County,14358,36.826264,-89.295929
Moniteau County,15607,38.633037,-92.583642
Monroe County,8840,39.49827,-92.006458
Montgomery County,12236,38.935162,-91.465437
Morgan County,20565,38.420807,-92.874835
New Madrid County,18956,36.594261,-89.655948
Newton County,58114,36.908017,-94.334741
Nodaway County,23370,40.360484,-94.883281
Oregon County,10881,36.684867,-91.402902
Osage County,13878,38.464253,-91.859504
Ozark County,9723,36.649643,-92.45858
Pemiscot County,18296,36.209916,-89.785942
Perry County,18971,37.71113,-89.802125
Pettis County,42201,38.727367,-93.285207
Phelps County,45156,37.866326,-91.790349
Pike County,18516,39.344178,-91.171042
Platte County,89322,39.378696,-94.761472
Polk County,31137,37.616761,-93.400817
Pulaski County,52274,37.824835,-92.207022
Putnam County,4979,40.478606,-93.014531
Ralls County,10167,39.553455,-91.524787
Randolph County,25414,39.441601,-92.492724
Ray County,23494,39.308401,-93.995746
Reynolds County,6696,37.360857,-90.969516
Ripley County,14100,36.648902,-90.86706
St. Charles County,360485,38.781102,-90.674915
St. Clair County,9805,38.039069,-93.773076
Ste. Genevieve County,18145,37.89018,-90.18117
St. Francois County,65359,37.810707,-90.473868
St. Louis County,998954,38.640702,-90.445954
Saline County,23370,39.13584,-93.204164
Schuyler County,4431,40.469361,-92.519016
Scotland County,4843,40.447685,-92.142824
Scott County,39191,37.047793,-89.568098
Shannon County,8441,37.15198,-91.398364
Shelby County,6373,39.797531,-92.088719
Stoddard County,29968,36.855428,-89.941735
Stone County,32202,36.747857,-93.467782
Sullivan County,6714,40.209587,-93.109783
Taney County,51675,36.649827,-93.042819
Texas County,26008,37.314257,-91.964478
Vernon County,21159,37.850196,-94.341597
Warren County,32513,38.761902,-91.159306
Washington County,25195,37.942315,-90.897056
Wayne County,13521,37.113825,-90.460868
Webster County,36202,37.280804,-92.87608
Worth County,2171,40.480482,-94.419129
Wright County,18815,37.267636,-92.48001
St. Louis city,319294,38.635699,-90.244582
Beaverhead County,9246,45.133863,-112.892869
Big Horn County,12865,45.407869,-107.518163
Blaine County,6491,48.428282,-108.967648
Broadwater County,5612,46.334476,-111.496103
Carbon County,10078,45.224475,-109.028551
Carter County,1160,45.516825,-104.515324
Cascade County,81327,47.316443,-111.350571
Chouteau County,5813,47.886837,-110.436189
Custer County,11699,46.261481,-105.550508
Daniels County,1751,48.794429,-105.541739
Dawson County,8966,47.272425,-104.901027
Deer Lodge County,9298,46.099059,-113.139108
Fallon County,2890,46.318184,-104.405718
Fergus County,11586,47.222997,-109.22328
Flathead County,90928,48.314696,-114.054319
Gallatin County,89513,45.535559,-111.173443
Garfield County,1206,47.281174,-106.982212
Glacier County,13399,48.705671,-112.990502
Golden Valley County,884,46.380624,-109.174586
Granite County,3079,46.395358,-113.425683
Hill County,16096,48.628331,-110.106372
Jefferson County,11406,46.126557,-112.056771
Judith Basin County,2072,47.032558,-110.30532
Lake County,28746,47.642901,-114.083687
Lewis and Clark County,63395,47.122133,-112.382954
Liberty County,2339,48.559654,-111.036924
Lincoln County,19687,48.542232,-115.404343
McCone County,1734,47.629628,-105.757222
Madison County,7691,45.319288,-111.917328
Meagher County,1891,46.585706,-110.921781
Mineral County,4223,47.155213,-115.06455
Missoula County,109299,47.027263,-113.892681
Musselshell County,4538,46.505665,-108.436982
Park County,15636,45.421905,-110.532798
Petroleum County,494,47.141917,-108.226575
Phillips County,4253,48.250155,-107.928833
Pondera County,6153,48.230312,-112.219928
Powder River County,1743,45.40889,-105.555259
Powell County,7027,46.844225,-112.9311
Prairie County,1179,46.852434,-105.375808
Ravalli County,40212,46.079298,-114.119065
Richland County,9746,47.785513,-104.563387
Roosevelt County,10425,48.282747,-104.99517
Rosebud County,9233,46.161734,-106.701953
Sanders County,11413,47.756469,-115.180225
Sheridan County,3384,48.705523,-104.533913
Silver Bow County,34200,45.895959,-112.660222
Stillwater County,9117,45.663496,-109.391751
Sweet Grass County,3651,45.81306,-109.941312
Teton County,6073,47.819035,-112.281725
Toole County,5324,48.645052,-111.733493
Treasure County,718,46.209636,-107.280493
Valley County,7369,48.365713,-106.687883
Wheatland County,2168,46.497047,-109.857147
Wibaux County,1017,46.962866,-104.274466
Yellowstone County,147972,45.936987,-108.276656
Adams County,31364,40.520632,-98.500044
Antelope County,6685,42.183225,-98.058037
Arthur County,460,41.570856,-101.697045
Banner County,690,41.53975,-103.726263
Blaine County,478,41.92523,-99.990771
Boone County,5505,41.7054,-98.066794
Box Butte County,11308,42.215665,-103.087821
Boyd County,2099,42.894448,-98.773022
Brown County,3145,42.34939,-99.923176
Buffalo County,46102,40.855226,-99.074983
Burt County,6858,41.854179,-96.337746
Butler County,8395,41.226072,-97.132039
Cass County,25241,40.909878,-96.140609
Cedar County,8852,42.604511,-97.256824
Chase County,3966,40.53039,-101.694192
Cherry County,5713,42.566985,-101.072622
Cheyenne County,9998,41.214236,-103.011929
Clay County,6542,40.523669,-98.05105
Colfax County,10515,41.574675,-97.089455
Cuming County,9139,41.915865,-96.788517
Custer County,10939,41.393893,-99.726866
Dakota County,21006,42.390456,-96.562549
Dawes County,9182,42.711214,-103.134872
Dawson County,24326,40.867378,-99.815154
Deuel County,1941,41.112988,-102.332604
Dixon County,6000,42.48528,-96.855862
Dodge County,36691,41.577008,-96.645853
Douglas County,517110,41.297091,-96.154066
Dundy County,2008,40.180165,-101.681133
Fillmore County,5890,40.52504,-97.596705
Franklin County,3225,40.183203,-98.96208
Frontier County,2756,40.530947,-100.406683
Furnas County,4959,40.191991,-99.909661
Gage County,22311,40.255234,-96.683453
Garden County,2057,41.659381,-102.328229
Garfield County,2049,41.905571,-98.922998
Gosper County,2044,40.509838,-99.824078
Grant County,614,41.915867,-101.756875
Greeley County,2538,41.5676,-98.530566
Hall County,58607,40.866023,-98.498004
Hamilton County,9124,40.877145,-98.021943
Harlan County,3423,40.178766,-99.403418
Hayes County,967,40.535786,-101.05558
Hitchcock County,2908,40.176896,-101.044217
Holt County,10435,42.459287,-98.784766
Hooker County,736,41.9187,-101.11681
Howard County,6274,41.219403,-98.513303
Jefferson County,7547,40.175736,-97.143103
Johnson County,5217,40.395457,-96.268562
Kearney County,6489,40.506269,-98.948461
Keith County,8368,41.194404,-101.644474
Keya Paha County,824,42.87548,-99.718351
Kimball County,3821,41.199155,-103.711105
Knox County,8701,42.634404,-97.891349
Lancaster County,285407,40.783547,-96.688658
Lincoln County,36288,41.050322,-100.744481
Logan County,763,41.542155,-100.443665
Loup County,632,41.897714,-99.509764
McPherson County,539,41.596473,-101.060237
Madison County,34876,41.909929,-97.606856
Merrick County,7845,41.169801,-98.031051
Morrill County,5042,41.732205,-102.990599
Nance County,3735,41.402385,-97.991408
Nemaha County,7248,40.387448,-95.850954
Nuckolls County,4500,40.176492,-98.046842
Otoe County,15740,40.637992,-96.131027
Pawnee County,2773,40.13785,-96.245225
Perkins County,2970,40.856065,-101.636443
Phelps County,9188,40.516365,-99.406557
Pierce County,7266,42.271413,-97.610992
Platte County,32237,41.576866,-97.513467
Polk County,5406,41.187925,-97.570663
Red Willow County,11055,40.16942,-100.468576
Richardson County,8363,40.123743,-95.718603
Rock County,1526,42.413325,-99.45853
Saline County,14200,40.516802,-97.131755
Sarpy County,158840,41.115064,-96.109125
Saunders County,20780,41.223152,-96.640923
Scotts Bluff County,36970,41.851589,-103.70586
Seward County,16750,40.871944,-97.140383
Sheridan County,5469,42.507074,-102.389698
Sherman County,3152,41.218743,-98.972849
Sioux County,1311,42.483806,-103.742605
Stanton County,6129,41.904792,-97.174724
Thayer County,5228,40.173845,-97.596263
Thomas County,647,41.84862,-100.506911
Thurston County,6940,42.154061,-96.533943
Valley County,4260,41.564094,-98.983484
Washington County,20234,41.533979,-96.224574
Wayne County,9595,42.210746,-97.126243
Webster County,3812,40.180646,-98.49859
Wheeler County,818,41.937859,-98.522289
York County,13665,40.873056,-97.596742
Churchill County,24877,39.525701,-118.270419
Clark County,1951269,36.214236,-115.013819
Douglas County,46997,38.905129,-119.609019
Elko County,48818,41.141133,-115.351424
Esmeralda County,783,37.778966,-117.632382
Eureka County,1987,39.977788,-116.272208
Humboldt County,16528,41.407914,-118.127591
Lander County,5775,39.90021,-117.04724
Lincoln County,5345,37.634605,-114.863037
Lyon County,51980,39.022214,-119.197417
Mineral County,4772,38.516647,-118.416279
Nye County,43946,37.966379,-116.459047
Pershing County,6753,40.439639,-118.409477
Storey County,4010,39.438385,-119.524646
Washoe County,421407,40.703311,-119.710315
White Pine County,10030,39.417804,-114.900945
Carson City,55274,39.153447,-119.743442
Belknap County,60088,43.519109,-71.425366
Carroll County,47818,43.867567,-71.201665
Cheshire County,77117,42.925455,-72.248217
Coos County,33055,44.652419,-71.289383
Grafton County,89118,43.926488,-71.842264
Hillsborough County,400721,42.911643,-71.723101
Merrimack County,146445,43.299485,-71.68013
Rockingham County,295223,42.98936,-71.099437
Strafford County,123143,43.293177,-71.035927
Sullivan County,43742,43.361188,-72.222084
Atlantic County,274549,39.469354,-74.633758
Bergen County,905116,40.95909,-74.074522
Burlington County,448734,39.875786,-74.663006
Camden County,513657,39.802352,-74.961251
Cape May County,97265,39.086142,-74.847716
Cumberland County,156898,39.328387,-75.121644
Essex County,783969,40.787216,-74.246136
Gloucester County,288288,39.721019,-75.143708
Hudson County,634266,40.731384,-74.078627
Hunterdon County,128349,40.565283,-74.911969
Mercer County,366513,40.282503,-74.703724
Middlesex County,809858,40.439593,-74.407585
Monmouth County,630380,40.287056,-74.152446
Morris County,492276,40.858581,-74.547427
Ocean County,576567,39.86585,-74.263027
Passaic County,501226,41.033763,-74.300307
Salem County,66083,39.573828,-75.357356
Somerset County,323444,40.565522,-74.61993
Sussex County,149265,41.137424,-74.691855
Union County,536499,40.659871,-74.308696
Warren County,108692,40.853524,-75.009542
Bernalillo County,662564,35.054002,-106.669064
Catron County,3725,33.901813,-108.392097
Chaves County,65645,33.361604,-104.469837
Cibola County,27213,34.93205,-108.000255
Colfax County,13750,36.612962,-104.640126
Curry County,48376,34.572984,-103.346055
De Baca County,2022,34.351429,-104.401527
Doña Ana County,209233,32.350912,-106.832182
Eddy County,53829,32.457858,-104.306471
Grant County,29514,32.732087,-108.381504
Guadalupe County,4687,34.869782,-104.784968
Harding County,695,35.863152,-103.829931
Hidalgo County,4894,31.899658,-108.745729
Lea County,64727,32.795687,-103.413271
Lincoln County,20497,33.740941,-105.449083
Los Alamos County,17950,35.870047,-106.307968
Luna County,25095,32.184482,-107.746639
McKinley County,71492,35.573732,-108.255307
Mora County,4881,35.982841,-104.921898
Otero County,63797,32.588776,-105.781079
Quay County,9041,35.107018,-103.548071
Rio Arriba County,40246,36.509669,-106.693983
Roosevelt County,19846,34.021457,-103.482725
Sandoval County,131561,35.685073,-106.882618
San Juan County,130044,36.511624,-108.324578
San Miguel County,29393,35.476876,-104.803515
Santa Fe County,144170,35.513722,-105.966441
Sierra County,11988,33.119479,-107.188161
Socorro County,17866,33.991614,-106.939003
Taos County,32937,36.576529,-105.637986
Torrance County,16383,34.634644,-105.846836
Union County,4549,36.488085,-103.475723
Valencia County,76569,34.71684,-106.806582
Albany County,304204,42.588271,-73.974014
Allegany County,48946,42.247894,-78.026176
Bronx County,1385108,40.848711,-73.852939
Broome County,200600,42.161977,-75.830291
Cattaraugus County,80317,42.244853,-78.681005
Cayuga County,80026,43.008546,-76.574587
Chautauqua County,134905,42.304216,-79.407595
Chemung County,88830,42.155281,-76.747179
Chenango County,50477,42.489732,-75.604905
Clinton County,82128,44.75271,-73.705648
Columbia County,63096,42.247729,-73.626805
Cortland County,49336,42.593824,-76.076265
Delaware County,47980,42.193986,-74.966728
Dutchess County,297488,41.755008,-73.739951
Erie County,919040,42.752759,-78.778192
Essex County,39370,44.108971,-73.777573
Franklin County,51599,44.594374,-74.31067
Fulton County,55531,43.115609,-74.423678
Genesee County,60079,43.00091,-78.192778
Greene County,49221,42.286951,-74.149495
Hamilton County,4836,43.657879,-74.502456
Herkimer County,64519,43.461635,-74.894694
Jefferson County,116229,43.995371,-76.053522
Kings County,2504700,40.635133,-73.950777
Lewis County,27087,43.786397,-75.442617
Livingston County,65393,42.727485,-77.769779
Madison County,73442,42.910026,-75.663575
Monroe County,744344,43.464475,-77.664656
Montgomery County,50219,42.900891,-74.435357
Nassau County,1339532,40.729687,-73.589384
New York County,1585873,40.776557,-73.970174
Niagara County,216469,43.456731,-78.792142
Oneida County,234878,43.242727,-75.434282
Onondaga County,467026,43.00653,-76.196117
Ontario County,107931,42.856695,-77.303277
Orange County,372813,41.40241,-74.306252
Orleans County,42883,43.502287,-78.229726
Oswego County,122109,43.461443,-76.209258
Otsego County,62259,42.629776,-75.028841
Putnam County,99710,41.427904,-73.743882
Queens County,2230722,40.658557,-73.837929
Rensselaer County,159429,42.710421,-73.513845
Richmond County,468730,40.563855,-74.137063
Rockland County,311687,41.154785,-74.024772
St. Lawrence County,111944,44.488112,-75.074311
Saratoga County,219607,43.106135,-73.855387
Schenectady County,154727,42.817542,-74.043583
Schoharie County,32749,42.591294,-74.438172
Schuyler County,18343,42.419776,-76.938604
Seneca County,35251,42.782294,-76.827088
Steuben County,98990,42.266725,-77.385525
Suffolk County,1493350,40.943554,-72.692218
Sullivan County,77547,41.720176,-74.76468
Tioga County,51125,42.178057,-76.29745
Tompkins County,101564,42.453281,-76.473712
Ulster County,182493,41.947232,-74.265447
Warren County,65707,43.555105,-73.838139
Washington County,63216,43.312377,-73.439428
Wayne County,93772,43.458758,-77.063164
Westchester County,949113,41.15277,-73.745912
Wyoming County,42155,42.701363,-78.228567
Yates County,25348,42.638237,-77.104324
Alamance County,151131,36.041974,-79.399935
Alexander County,37198,35.920951,-81.177467
Alleghany County,11155,36.489356,-81.132299
Anson County,26948,34.974996,-80.109959
Ashe County,27281,36.436305,-81.49877
Avery County,17797,36.072894,-81.920363
Beaufort County,47759,35.482313,-76.842014
Bertie County,21282,36.06133,-76.962367
Bladen County,35190,34.591948,-78.539513
Brunswick County,107431,34.038708,-78.227688
Buncombe County,238318,35.609371,-82.530426
Burke County,90912,35.746182,-81.70618
Cabarrus County,178011,35.387845,-80.552868
Caldwell County,83029,35.957857,-81.530076
Camden County,9980,36.342344,-76.162488
Carteret County,66469,34.858313,-76.526967
Caswell County,23719,36.393097,-79.332546
Catawba County,154358,35.663182,-81.214151
Chatham County,63505,35.704994,-79.251454
Cherokee County,27444,35.136233,-84.061308
Chowan County,14793,36.127288,-76.60207
Clay County,10587,35.052997,-83.752264
Cleveland County,98078,35.33463,-81.557114
Columbus County,58098,34.260471,-78.636378
Craven County,103505,35.118179,-77.082541
Cumberland County,319431,35.050192,-78.828719
Currituck County,23547,36.372174,-75.941224
Dare County,33920,35.606269,-75.767536
Davidson County,162878,35.795123,-80.206525
Davie County,41240,35.929356,-80.542542
Duplin County,58505,34.934403,-77.933543
Durham County,267587,36.036589,-78.877919
Edgecombe County,56552,35.917055,-77.602655
Forsyth County,350670,36.131667,-80.257289
Franklin County,60619,36.088241,-78.28309
Gaston County,206086,35.293344,-81.177256
Gates County,12197,36.442135,-76.702355
Graham County,8861,35.348111,-83.830909
Granville County,59916,36.299884,-78.657634
Greene County,21362,35.481933,-77.681667
Guilford County,488406,36.079065,-79.788665
Halifax County,54691,36.251438,-77.644842
Harnett County,114678,35.368635,-78.87161
Haywood County,59036,35.557097,-82.972807
Henderson County,106740,35.336424,-82.479634
Hertford County,24669,36.363517,-76.981616
Hoke County,46952,35.017233,-79.241964
Hyde County,5810,35.408157,-76.153687
Iredell County,159437,35.806356,-80.874545
Jackson County,40271,35.286463,-83.130641
Johnston County,168878,35.513405,-78.367267
Jones County,10153,35.03216,-77.356443
Lee County,57866,35.476075,-79.17222
Lenoir County,59495,35.238062,-77.639023
Lincoln County,78265,35.487825,-81.225176
McDowell County,44996,35.682232,-82.048029
Macon County,33922,35.152959,-83.421901
Madison County,20764,35.86408,-82.712731
Martin County,24505,35.841059,-77.112867
Mecklenburg County,919628,35.246862,-80.833832
Mitchell County,15579,36.013102,-82.163554
Montgomery County,27798,35.338071,-79.904196
Moore County,88247,35.310163,-79.480664
Nash County,95840,35.965945,-77.987555
New Hanover County,202667,34.177466,-77.871378
Northampton County,22099,36.421774,-77.398352
Onslow County,177772,34.76346,-77.503297
Orange County,133801,36.062499,-79.119355
Pamlico County,13144,35.147462,-76.665069
Pasquotank County,40661,36.265276,-76.260355
Pender County,52217,34.51258,-77.888029
Perquimans County,13453,36.17826,-76.404269
Person County,39464,36.386387,-78.96547
Pitt County,168148,35.591065,-77.372404
Polk County,20510,35.278928,-82.167667
Randolph County,141752,35.709915,-79.806215
Richmond County,46639,35.001957,-79.747809
Robeson County,134168,34.63921,-79.100881
Rockingham County,93643,36.380927,-79.782889
Rowan County,138428,35.639218,-80.525344
Rutherford County,67810,35.402747,-81.919583
Sampson County,63431,34.990574,-78.371382
Scotland County,36157,34.840023,-79.477337
Stanly County,60585,35.310523,-80.254355
Stokes County,47401,36.404195,-80.239271
Surry County,73673,36.415416,-80.686463
Swain County,13981,35.568849,-83.465614
Transylvania County,33090,35.210095,-82.816696
Tyrrell County,4407,35.87042,-76.165345
Union County,201292,34.991501,-80.530131
Vance County,45422,36.365481,-78.405434
Wake County,900993,35.789846,-78.650624
Warren County,20972,36.397978,-78.099924
Washington County,13228,35.844589,-76.572334
Watauga County,51079,36.235371,-81.709919
Wayne County,122623,35.362741,-78.004826
Wilkes County,69340,36.209303,-81.165354
Wilson County,81234,35.704125,-77.918982
Yadkin County,38406,36.158765,-80.665164
Yancey County,17818,35.889504,-82.30398
Adams County,2343,46.096815,-102.533198
Barnes County,11066,46.94255,-98.070195
Benson County,6660,48.071738,-99.361987
Billings County,783,47.009283,-103.364924
Bottineau County,6429,48.794412,-100.831257
Bowman County,3151,46.107807,-103.506586
Burke County,1968,48.786453,-102.520087
Burleigh County,81308,46.971843,-100.462001
Cass County,149778,46.927003,-97.252375
Cavalier County,3993,48.768439,-98.46379
Dickey County,5289,46.107756,-98.496518
Divide County,2071,48.818142,-103.497653
Dunn County,3536,47.35461,-102.612365
Eddy County,2385,47.723436,-98.900474
Emmons County,3550,46.284255,-100.237842
Foster County,3343,47.464327,-98.872817
Golden Valley County,1680,46.938924,-103.844612
Grand Forks County,66861,47.926003,-97.450851
Grant County,2394,46.357827,-101.639049
Griggs County,2420,47.463463,-98.232444
Hettinger County,2477,46.434939,-102.458385
Kidder County,2435,46.935385,-99.742727
LaMoure County,4139,46.464195,-98.526057
Logan County,1990,46.469278,-99.504585
McHenry County,5395,48.233842,-100.633267
McIntosh County,2809,46.117034,-99.443041
McKenzie County,6360,47.742475,-103.403215
McLean County,8962,47.653055,-101.421794
Mercer County,8424,47.303279,-101.820765
Morton County,27471,46.713789,-101.279743
Mountrail County,7673,48.210291,-102.364756
Nelson County,3126,47.918667,-98.204428
Oliver County,1846,47.118079,-101.33142
Pembina County,7413,48.766896,-97.545405
Pierce County,4357,48.238883,-99.966497
Ramsey County,11451,48.265551,-98.737329
Ransom County,5457,46.449276,-97.647554
Renville County,2470,48.712781,-101.658152
Richland County,16321,46.265219,-96.93796
Rolette County,13937,48.768271,-99.840463
Sargent County,3829,46.108206,-97.63003
Sheridan County,1321,47.581373,-100.341499
Sioux County,4153,46.109282,-101.047524
Slope County,727,46.445834,-103.462462
Stark County,24199,46.817031,-102.662026
Steele County,1975,47.458288,-97.718895
Stutsman County,21100,46.971103,-98.957592
Towner County,2246,48.682183,-99.248158
Traill County,8121,47.446215,-97.164754
Walsh County,11119,48.376979,-97.72223
Ward County,61675,48.216686,-101.540537
Wells County,4207,47.580851,-99.671502
Williams County,22398,48.345867,-103.4874
Adams County,28550,38.841681,-83.474173
Allen County,106331,40.771528,-84.106546
Ashland County,53139,40.843274,-82.270121
Ashtabula County,101497,41.906644,-80.745641
Athens County,64757,39.333848,-82.046008
Auglaize County,45949,40.561309,-84.224018
Belmont County,70400,40.017682,-80.967727
Brown County,44846,38.931377,-83.866772
Butler County,368130,39.439915,-84.565397
Carroll County,28836,40.579884,-81.090787
Champaign County,40097,40.132759,-83.767542
Clark County,138333,39.917032,-83.783676
Clermont County,197363,39.052084,-84.149614
Clinton County,42040,39.414041,-83.814542
Columbiana County,107841,40.768462,-80.777231
Coshocton County,36901,40.29672,-81.930112
Crawford County,43784,40.848508,-82.924771
Cuyahoga County,1280122,41.760392,-81.724217
Darke County,52959,40.132176,-84.620438
Defiance County,39037,41.321679,-84.486433
Delaware County,174214,40.278941,-83.007462
Erie County,77079,41.554006,-82.525897
Fairfield County,146156,39.752935,-82.628276
Fayette County,29030,39.553845,-83.459327
Franklin County,1163414,39.969447,-83.008258
Fulton County,42698,41.597264,-84.124267
Gallia County,30934,38.817046,-82.301746
Geauga County,93389,41.499322,-81.173505
Greene County,161573,39.687479,-83.894894
Guernsey County,40087,40.056665,-81.497875
Hamilton County,802374,39.196927,-84.544187
Hancock County,74782,41.000471,-83.666034
